Categor 8,"Which of the following did Melchisedec, king of Salem, not have, according to the book of Hebrews?",Children,Friends,Peers,Subjects,Hebrews,Hebrews 7:3
Categor 8,"Which of the following did Melchisedec, king of Salem, not have, according to the book of Hebrews?",A day of birth,A fingerprint,Facial hair,Friends,Hebrews,Hebrews 7:3
Categor 8,"Which of the following did Melchisedec, king of Salem, not have, according to the book of Hebrews?",A day of death,Ten toes,A fingerprint,Facial hair,Hebrews,Hebrews 7:3
Categor 8,Where is this verse found: “Let us hold fast the profession of our faith without wavering; (for he is faithful that promised)”?,Hebrews,2 Thessalonians,1 Thessalonians,Ephesians,Hebrews,Hebrews 10:23
Categor 8,"In his first epistle, which of these does Peter say to do?",Honor all men,Honor some men,Honor the elders only,Honor the kings only,1 Peter,1 Peter 2:17
Categor 8,"In his first epistle, which of these does Peter say to do?",Love the brotherhood,Love property,Love riches,Love tithing,1 Peter,1 Peter 2:17
Categor 8,"In his first epistle, which of these does Peter say to do?",Fear God ,Fear man,Fear wives,Fear priests,1 Peter,1 Peter 2:17
Categor 8,"In his first epistle, which of these does Peter say to do?",Honor the king,Honor no man,Honor only good kings,Dishonor all kings ,1 Peter,1 Peter 2:17
Categor 8,"In his first epistle, which of these does Peter say Christians should do?",Be of one mind,Be self contained,Be close-minded,Be of diverse opinions,1 Peter,1 Peter 3:8
Categor 8,"In his first epistle, which of these does Peter say Christians should do?",Have compassion,Be firm,Be judgmental,Be pious,1 Peter,1 Peter 3:8
Categor 8,"In his first epistle, which of these does Peter say Christians should do?",Love as brethren,Love only brethren,Hate sinners,Hate gentiles,1 Peter,1 Peter 3:8
Categor 8,"In his first epistle, which of these does Peter say Christians should do?",Be pitiful,Show no pity,Be critical,Be harsh with sinners,1 Peter,1 Peter 3:8
Categor 8,"In his first epistle, which of these does Peter say Christians should do?",Be courteous,Be critical,Be judgmental,Be pious,1 Peter,1 Peter 3:8
Categor 8,"Where is this verse found: “For he that will love life, and see good days, let him refrain his tongue from evil, and his lips that they speak no guile”?",1 Peter,2 Peter,Colossians,2 Thessalonians,1 Peter,1 Peter 3:10
Categor 8,Who wrote the second epistle of Peter?,Peter,Jude ,Luke,Paul,2 Peter,2 Peter 1:1
Categor 8,What title does Peter give himself in the first verse of his second epistle?,Apostle,Minister,Teacher,Disciple,2 Peter,2 Peter 1:1
Categor 8,"In the first verse of his second epistle, how does Peter describe his relationship with Jesus?",Servant,Treasurer,Cup-bearer,Follower,2 Peter,2 Peter 1:1
Categor 8,What name appears twice in the first verse of the second epistle of Peter?,Jesus,Peter,Herod,Satan,2 Peter,2 Peter 1:1
Categor 8,"In his second epistle, what does Peter ask to be multiplied in his fellow believers?",Grace ,Money,Contentment,Wine,2 Peter,2 Peter 1:2
Categor 8,"In his second epistle, what does Peter ask to be multiplied in his fellow believers?",Peace,Love,Happiness,Years,2 Peter,2 Peter 1:2
Categor 8,Through what does Peter ask that the grace of his fellow believers be increased?,Knowledge of Jesus,Love of the brethren,Compassion of Jesus,Forgiveness of others,2 Peter,2 Peter 1:2
Categor 8,"In his second epistle, Peter says God gives us all things that pertain to this.",Life,Money,The church,Science,2 Peter,2 Peter 1:3
Categor 8,"In his second epistle, Peter says God gives us all things that pertain to this.",Godliness,Power,Salvation,Family,2 Peter,2 Peter 1:3
Categor 8,What does 2 Peter say God calls believers to?,Glory,Service,Worship,Teaching,2 Peter,2 Peter 1:3
Categor 8,What does 2 Peter say God calls believers to?,Virtue,Increase,Damnation,Guilt,2 Peter,2 Peter 1:3
Categor 8,"In his second epistle, how does Peter describe the promises of God?",Exceeding great,Different,Two edged,Sharp,2 Peter,2 Peter 1:4
Categor 8,How does Peter describe the promises of God in his second epistle?,Precious,Strong,Many,Long,2 Peter,2 Peter 1:4
Categor 8,What does 2 Peter say the believers are called to be partakers of?,The divine nature,The bread,The wine,Doctrines,2 Peter,2 Peter 1:4
Categor 8,Where does 2 Peter say the corruption that is in the world comes from?,Lust ,Knowledge,Hatred,Money,2 Peter,2 Peter 1:4
Categor 8,What does 2 Peter say the believers should add to their faith?,Virtue,Fullness,Desire,Pride,2 Peter,2 Peter 1:5
Categor 8,What does 2 Peter say the believers should add to their virtue?,Knowledge,Contentment,Commitment,Passion,2 Peter,2 Peter 1:5
Categor 8,What does 2 Peter say the believers should add to their knowledge?,Temperance,Tolerance,Soundness,Faithfulness,2 Peter,2 Peter 1:6
Categor 8,What does 2 Peter say the believers should add to their temperance?,Patience,Strength ,Compassion,Tithes,2 Peter,2 Peter 1:6
Categor 8,What does 2 Peter say the believers should add to their patience?,Godliness,Simplicity,Devotion,Tolerance,2 Peter,2 Peter 1:6
Categor 8,What does 2 Peter say the believers should add to their godliness?,Brotherly kindness,Self assurance,Desire,Passion,2 Peter,2 Peter 1:7
Categor 8,What does 2 Peter say the believers should add to their brotherly kindness?,Charity,Pleasure,Pride,Happiness,2 Peter,2 Peter 1:7
Categor 8,What does 2 Peter say the believers will never be if they display the qualities of Jesus?,Barren,Unhappy,Unsure,Lacking money,2 Peter,2 Peter 1:8
Categor 8,What does 2 Peter say the believers will never be if they display the qualities of Jesus?,Unfruitful,Dogmatic,Wrong,Wavering,2 Peter,2 Peter 1:8
Categor 8,"How does 2 Peter describe the person who lacks charity, brotherly kindness, godliness, patience, temperance, knowledge, virtue and faith?",Blind,Open minded,Close minded,Wicked,2 Peter,2 Peter 1:9
Categor 8,What does 2 Peter say believers are purged of?,Old sins,Need,Worries,Desires,2 Peter,2 Peter 1:9
Categor 8,What does 2 Peter advise the believer to be diligent and make sure of?,His calling and election,His financial growth,His selection of a spouse,His purchase of a home,2 Peter,2 Peter 1:10
Categor 8,What does Peter say he won’t be in reminding the believers of the important attributes of their Christianity?,Negligent,Unhappy,Quick,Pushy,2 Peter,2 Peter 1:12
Categor 8,"In his second epistle, what word does Peter use to describe his body?",Tabernacle,Skin,Wrap,Shell,2 Peter,2 Peter 1:13
Categor 8,"In his second epistle, when Peter writes of shortly putting off his tabernacle, what does he mean?",Dying,Moving,Finding a new church,Expanding his home,2 Peter,2 Peter 1:14
Categor 8,"In his second epistle, who did Peter say had given him the knowledge of his impending death?",Jesus,God the Father,Paul,No one,2 Peter,2 Peter 1:14
Categor 8,"In his second epistle, how does Peter specifically describe the fables that were circulating regarding Jesus and his ministry?",Cunningly devised,Elaborate tales,Tall tales,Well orchestrated ,2 Peter,2 Peter 1:16
Categor 8,"In his second epistle, how does Peter describe his relationship with the power and majesty of Jesus Christ?",Eyewitness,Recorder,Partaker,Receiver,2 Peter,2 Peter 1:16
Categor 8,"What did Peter say Jesus received when God acknowledged him as “my beloved Son, in whom I am well pleased”?",Honor,Salvation,Justification,Release,2 Peter,2 Peter 1:17
Categor 8,"What did Peter say Jesus received when God acknowledged him as “my beloved Son, in whom I am well pleased”?",Glory,Transcendence,Passion,Relevance,2 Peter,2 Peter 1:17
Categor 8,Where did Peter say he and others heard a voice from heaven honoring Jesus?,The holy mount,Mount Sinai,The upper room,In Galilee,2 Peter,2 Peter 1:18
Categor 8,"Where is this quote found: “We have also a more sure word of prophecy; whereunto ye do well that ye take heed, as unto a light that shineth in a dark place, until the day dawn, and the day star arise in your hearts”?",2 Peter,Acts,John,Revelation,2 Peter,2 Peter 1:19
Categor 8,What does 2 Peter say prophesy of scripture is not open to?,Private interpretation,The uninitiated,Children,Anyone,2 Peter,2 Peter 1:20
Categor 8,"Where is this verse found: “Knowing this first, that no prophecy of the scripture is of any private interpretation”?",2 Peter,2 Thessalonians,2 Corinthians,2 John,2 Peter,2 Peter 1:20
Categor 8,What did Peter say moved the holy men of God to speak?,The Holy Ghost,Their love,Righteousness,Compassion,2 Peter,2 Peter 1:21
Categor 8,"In his second epistle, what does Peter say is not a result of the will of men?",Prophecy ,Love,Information,Angels ,2 Peter,2 Peter 1:21
Categor 8,"In his second epistle, what does Peter say false teachers among the believers will bring in?",Damnable heresies,Bad people,Accusations,The Antichrist,2 Peter,2 Peter 2:1
Categor 8,"In his second epistle, what does Peter say the false teachers will bring upon themselves?",Swift destruction,Stoning,Pain,Fire from heaven,2 Peter,2 Peter 2:1
Categor 8,"In his second epistle, how does Peter describe the ways of the false teachers?",Pernicious,Greedy,Shallow,Careless,2 Peter,2 Peter 2:2
Categor 8,"In his second epistle, who does Peter say will cause evil to be spoken of the truth?",False teachers,Women,The antichrist,The devils,2 Peter,2 Peter 2:2
Categor 8,"According to Peter, what doesn't the damnation of the false teachers do?",Slumber,Grow ,Change,Come quickly,2 Peter,2 Peter 2:3
Categor 8,"In his second epistle, who did Peter say God didn’t spare when they sinned?",Angels,Adam and Eve ,The Jews,The Assyrians,2 Peter,2 Peter 2:4
Categor 8,"In his second epistle, where does Peter say rebellious angels were sent to?",Hell,Purgatory,Earth,Outer space,2 Peter,2 Peter 2:4
Categor 8,"In his second epistle, to what type of chains does Peter say the fallen angels were delivered to?",Darkness,Fire,Ice,Light,2 Peter,2 Peter 2:4
Categor 8,"In his second epistle, what does Peter say the fallen angels are reserved unto?",Judgment,Death,Revenge,Mercy,2 Peter,2 Peter 2:4
Categor 8,"In his second epistle, who does Peter say God saved from the old world?",Noah,Enoch,No one,Adam,2 Peter,2 Peter 2:5
Categor 8,"In his second epistle, who does Peter refer to as the eighth person among those who survived the flood?",Noah,Noah’s wife,Ham,Shem,2 Peter,2 Peter 2:5
Categor 8,Which Old Testament figure is described by Peter in his second epistle as a preacher of righteousness?,Noah,Adam,David,Melchizedek,2 Peter,2 Peter 2:5
Categor 8,Who describes Noah as a preacher of righteousness?,Peter,Paul,Mark,Titus,2 Peter,2 Peter 2:5
Categor 8,"In his second epistle, what does Peter say God brought on the world of the ungodly?",Flood,Winds,Fire,Plagues,2 Peter,2 Peter 2:5
Categor 8,"In his second epistle, what did Peter say God turned the cities of Sodom and Gomorrah into?",Ash,Brimstone,Dust,Slag,2 Peter,2 Peter 2:6
Categor 8,What Old Testament figure is described in 2 Peter as a just man delivered by God?,Lot,Enoch,Elijah,Samson,2 Peter,2 Peter 2:7
Categor 8,Which of these men does 2 Peter describe as being vexed with the conversation of the wicked?,Lot,Enoch,Abel,Job,2 Peter,2 Peter 2:7
Categor 8,Who or what does 2 Peter say delivers the godly out of temptation?,God,Faith ,The law,A sound mind,2 Peter,2 Peter 2:9
Categor 8,"In the first verse of 1 John, how does the writer refer to Jesus?",The word of life,The Son of God,The savior of the world ,The first begotten,1 John,1 John 1:1
Categor 8,"In his first epistle, what does John say “was from the beginning”?",The word of life,The laws of Moses,The stars and moon,Sin and death,1 John,1 John 1:1
Categor 8,"In his first epistle, which of the following did John say is true of him and others regarding Jesus?",They heard him,They heard of him,They were skeptical of him,They knew him not,1 John,1 John 1:1
Categor 8,"In his first epistle, which of the following did John say is true of him and others regarding Jesus?",They touched him,They almost touched him,They barely knew him,They kept their distance,1 John,1 John 1:1
Categor 8,"In his first epistle, which did John say he and others have done concerning Jesus?",Looked on him,Couldn’t find him,Sought him in vain,Feared him,1 John,1 John 1:1
Categor 8,"In which book of the bible is this text found: “For the life was manifested, and we have seen it, and bear witness, and shew unto you that eternal life, which was with the Father, and was manifested unto us”?",1 John,John,Galatians,Hebrews,1 John,1 John 1:2
Categor 8,Who does John say the true fellowship of the believer is with?,God the father,Spouses,Elders,Saints,1 John,1 John 1:3
